source,target,tweet_text,tweet_date
@kleristoncosta,@UOL,Abstinência de rouanet,2021-12-29T23:57:13.000Z
@Mauricio5aConta,,Cadê esses vagabundos Rouanet inúteis?,2021-12-29T23:56:02.000Z
@_digesu,,Então continua trabalhando pq a lei Rouanet acabou.,2021-12-29T23:55:54.000Z
@ClovisGomes18,@zeliaduncan,"Mas não é “fique em casa” !?
Ahhh não tem mais verba pública da lei Rouanet, né!?
Ou sai pra trabalhar ou já era.",2021-12-13T23:58:22.000Z
@sennaartes,@GraziMFrauches,"Comunista tá cheio nessa CATEGORIA ai!
Ela ser LULA é problema dela que TORCE pra lei ROUANET voltar!
Mais se depender do povo só tem uma FRASE!
CAMILA PINTAGUEIRA vai trabalhar!",2021-12-13T23:56:25.000Z
@edurochabr,@taoquei1,"Esta fazendo falta a Rouanet. E igual droga, deixou o pessoal do plim plim tudo irado.",2021-12-13T23:53:35.000Z
@Amora96757846,@NAS_RUAS,"Será que ele já cobrou a ex secretaria?
Serasse era requisito básico p ser secretária?
Afinal, a Lei Rouanet é critério pessoal dele, ou é Lei pra todos independente de ideologias.
Se recolhem tributos de TODOS, TB TODOS devem ser contemplados.
Ou vão recusar $ esquerda?",2021-11-27T23:38:35.000Z
@Amora96757846,@andreporci,"Será que ele já cobrou a ex secretaria?
Serasse era requisito básico p ser secretária?
Afinal, a Lei Rouanet é critério pessoal dele, ou é Lei pra todos independente de ideologias.
Se recolhem tributos de TODOS, TB TODOS devem ser contemplados.
Ou vão recusar $ esquerda?",2021-11-27T23:38:35.000Z
@Al54804971,@thigagliasso,"O q será q a mãe do Paulo Gustavo está achando da nova lei Rouanet feita com o nome do filho dela hein?
Que sacanagem!
Senadores Filhas da Puta!",2021-11-27T23:36:20.000Z
@helder1004,@jmmadeira,Foi essa que até hoje nao prestou contas do que recebeu da Lei Rouanet?,2021-11-27T23:35:51.000Z
@helder1004,@SargentoFAHUR,Foi essa que até hoje nao prestou contas do que recebeu da Lei Rouanet?,2021-11-27T23:35:51.000Z
@ClaudiomiroJar1,@folha,"Vou ficar em silêncio,  não Bom não! Acabou a mamata da rouanet,  todos contra o Bolsonaro! Agora indicar esse sujeito para a ABL,  é no mínimo estranho!",2021-11-11T23:59:53.000Z
@Evertomdumaresq,@roxmo,"Traira na presidência
Boulos no minha casa minha invasão 
Pornô na Rouanet 
Sapatenis na econofudeu
Tabata Lemann na deseducação 
Bota Fogo na casa se serviu

Vem cometa ",2021-11-11T23:50:13.000Z
@Gabrievin,,"O que vc já fez bêbado?

1- sempre
2- amo
3- nem tenho
4- SÓ UMA VEZ
5- não se aplica
6- yes
7- não (ainda)
8- não
9- já ksksksks
10- muito bom inclusive
11- não
12- sim
13- bão demais
14- não
15- kakakakakaka já

fav que eu mando",2021-11-11T23:48:31.000Z
@LuizJosCasagra1,@inst_lula,"46 BILHÕES de rombo na CEF, 45 BILHÕES de reais desvios da Petrobrás, 21 BILHÕES do BNDS, 13 BILHÕES da ROUANET, jogos Panamericano, Olimpíadas, Copa do Mundo, centena de bilhões de reais, qto de hospitais poderiam ser construídos para salvar vidas? Isso foi governo petista.",2021-10-26T23:19:15.000Z
@Walterd88306406,@UOLNoticias,"Sem a lei Rouanet, esses parasitas não vivem.",2021-10-26T23:11:49.000Z
@lionwarrior23,@ddudames,"Já rasgaram há muito tempo. Vivemos um socialismo disfarçado. Começando pela Lei ROUANET, Bolsa disso e daquilo outro, e inúmeros benefícios de Políticos, Juízes e Ministros.",2021-10-26T23:10:39.000Z
@cleiton_d7,@GloboLixo,"A secretaria da segurança do Ceará vai pedir pra pesquisadores esquerdalha dar uma forcinha?

Bomba 
Rouanet 
Foro de São Paulo 
Shopee
Pelé 
#GloboLixo 
Neymar
O inter
Naruto
.
.",2021-10-10T23:56:55.000Z
@MuriloV19424353,@andreporci,Se eu fosse o presidente esses mamadores da lei Rouanet estariam mamando outra coisa.,2021-10-10T23:56:08.000Z
@FerzolaMarcelo,@roxmo,"Artista medíocre com rostinho padrão globolixo. Esses são os mais raivosos, acostumados com a vida mansa da lei Rouanet estão inconformados com a necessidade de ter que produzir arte de qualidade para atrair público pagante.",2021-10-10T23:55:22.000Z
@emahahne,,Pior foi quando o povo ficou numa situação deprimente pelo roubo da esquerda e assim que artistas passaram a surrupiar dinheiro pela lei Rouanet.,2021-09-24T23:59:42.000Z
@m_araujjo,@mfriasoficial,Impressionante o q a abstinência da Rouanet faz…,2021-09-24T23:58:55.000Z
@frednogluiz,@mfriasoficial,"Parabéns ministro estes encharcadores da lei Rouanet estão desesperados querendo a mamata de volta , esquerdistas em abstinência cada vez mais loucos . Brasil com Bolsonaro até 26 podem chorar Midea e artistas comunistas .",2021-09-24T23:57:04.000Z
@CAndre51,@Bernarditv,"Não temos as informações que ele tem. Melhor Presidente que o Brasil teve. Enfrenta várias guerras ao mesmo tempo. STF, mídia , governadores, pseudo cientistas, artistas mamateiros da Rouanet e grupos empresariais que deixaram de mamar nas estatais",2021-09-08T23:30:36.000Z
@edersumher,@FabioPorchat,"Ou então se fosse um vagabundo que usa dinheiro da lei Rouanet de forma indevida e não conseguisse explicar os gastos, como muito imbecil que se acha ator e comediante, ahhh é  vc mesmo Fábio porlixo",2021-09-08T23:16:21.000Z
@drumondsales,@brasil247,"nossa ele também faz parte do mamadores da Rouanet , que chato hein kkkkk não fez uma poupancinha",2021-09-08T23:13:15.000Z
@fernandes_bene,@PaulaFernandes7,Esses não são artistas e sim militantes. Temos que boicotar os shows desses vgbd que adoram a lei Rouanet. Vão fazer show na Venezuela.,2021-08-23T23:59:04.000Z
@fernandes_bene,@thigagliasso,Esses não são artistas e sim militantes. Temos que boicotar os shows desses vgbd que adoram a lei Rouanet. Vão fazer show na Venezuela.,2021-08-23T23:59:04.000Z
@fernandes_bene,@michael43169926,Esses não são artistas e sim militantes. Temos que boicotar os shows desses vgbd que adoram a lei Rouanet. Vão fazer show na Venezuela.,2021-08-23T23:59:04.000Z
@elisonmaximu,,Provavelmente  ela não depende da Lei Rouanet. Foda essa mulher,2021-08-23T23:58:13.000Z
@al_telegram,@thigagliasso,"Pena q o irmão 
@thigagliasso
 tem um moleque mimado mamador de teta da Rouanet! Tá com saudades dos bichinhos de estimação!",2021-08-23T23:51:30.000Z
@al_telegram,@authenticity,"Pena q o irmão 
@thigagliasso
 tem um moleque mimado mamador de teta da Rouanet! Tá com saudades dos bichinhos de estimação!",2021-08-23T23:51:30.000Z
@OSamThor,@perfil_random,"Dessa vez não dinheiro injetado midia para protegê-lo, não tem artistas financiados por lei Rouanet para fazerem campanhas a favor dele.
Muita coisa mudou amigo e parece que muita gente ainda não percebeu.",2021-08-07T23:58:28.000Z
@OSamThor,@victorcbatista,"Dessa vez não dinheiro injetado midia para protegê-lo, não tem artistas financiados por lei Rouanet para fazerem campanhas a favor dele.
Muita coisa mudou amigo e parece que muita gente ainda não percebeu.",2021-08-07T23:58:28.000Z
@KristaloScope,@f_rouanet,Syndrome de Stockholm.,2021-08-07T23:12:19.000Z
@alexrosa,@bvamaral,"O problema é que se fosse no Brasil o empresário ""doaria"" pra pagar o curso de equitação da filha. Nos EUA o 
@TeamUSA
 recebe a doação e administra (bem) o dinheiro, não é doação direcionada como a Rouanet. Aqui isso é impensável por causa da nossa cultura de jeitinho e corrupção.",2021-08-07T23:10:24.000Z
@alexrosa,@TeamUSA,"O problema é que se fosse no Brasil o empresário ""doaria"" pra pagar o curso de equitação da filha. Nos EUA o 
@TeamUSA
 recebe a doação e administra (bem) o dinheiro, não é doação direcionada como a Rouanet. Aqui isso é impensável por causa da nossa cultura de jeitinho e corrupção.",2021-08-07T23:10:24.000Z
@alexrosa,@FabioOstermann,"O problema é que se fosse no Brasil o empresário ""doaria"" pra pagar o curso de equitação da filha. Nos EUA o 
@TeamUSA
 recebe a doação e administra (bem) o dinheiro, não é doação direcionada como a Rouanet. Aqui isso é impensável por causa da nossa cultura de jeitinho e corrupção.",2021-08-07T23:10:24.000Z
@OMgtwon,@ORugalGIGATR0N,isso faz sentido elas reclamarem da Lei rouanet por que o papai estado bancava essa gente e agora eles reclamam pois tem que recorre a audiência do público e acho bom esse pessoal decair pois as músicas não acrescenta valor algum na sociedade.,2021-07-22T23:56:59.000Z
@AJUDABETINHO,@JornalDaCidadeO,TRIO LEI ROUANET! NÃO ESTÃO LÚCIDOS COITADOS!,2021-07-22T23:56:22.000Z
@vallegal7,@mfriasoficial,É ISSO aí rapaziada...UM POR TODOS E TODOS POR UM...e torneiras dá ROUANET FECHADAS PARA ARTISTAS ARTEIROS,2021-07-22T23:56:22.000Z
@vallegal7,@andreporci,É ISSO aí rapaziada...UM POR TODOS E TODOS POR UM...e torneiras dá ROUANET FECHADAS PARA ARTISTAS ARTEIROS,2021-07-22T23:56:22.000Z
@RamosHarrison,,Foi por causa da Lei Rouanet?!,2021-07-06T23:59:13.000Z
@DIOVALJUNIOR,@SBouchud,É por essa e outras que eles choram a torneira fechada da Lei Rouanet!,2021-07-06T23:57:45.000Z
@Gabrievin,,@greysinhu vc amg,2021-07-06T23:56:33.000Z
@WaldoSouza5,@BolsonaroSP,"Lei rouanet my ass, onde estao as vacinas wue seu pai genocida nao comprou? Cale sua boca. Nao queira mudar o foco. Fora bolsonarossss.",2021-06-20T23:48:51.000Z
@WaldoSouza5,@andreporci,"Lei rouanet my ass, onde estao as vacinas wue seu pai genocida nao comprou? Cale sua boca. Nao queira mudar o foco. Fora bolsonarossss.",2021-06-20T23:48:51.000Z
@Antnio86965451,@zeliaduncan,"Fica a pergunta, fazer tudo isso pela Rouanet???... Vale a Grana???",2021-06-20T23:43:12.000Z
@Oliveir00864068,@PauloMartins10,Esse extrume comunista está com abstinência da lei Rouanet.,2021-06-20T23:40:03.000Z
@monogamofobico,@ydpssItrZ6,"E olha que coisa, Gustavo Lima usou bastante a Lei Rouanet, diferente da Anitta rs 

https://google.com/amp/s/www.diariodocentrodomundo.com.br/lei-rouanet-dos-sertanejos-festas-do-peao-sao-a-causa-do-apoio-de-cantores-a-bolsonaro/amp/…",2021-06-04T23:56:25.000Z
@monogamofobico,@22_caveira,"E olha que coisa, Gustavo Lima usou bastante a Lei Rouanet, diferente da Anitta rs 

https://google.com/amp/s/www.diariodocentrodomundo.com.br/lei-rouanet-dos-sertanejos-festas-do-peao-sao-a-causa-do-apoio-de-cantores-a-bolsonaro/amp/…",2021-06-04T23:56:25.000Z
@monogamofobico,@BolsonaroSP,"E olha que coisa, Gustavo Lima usou bastante a Lei Rouanet, diferente da Anitta rs 

https://google.com/amp/s/www.diariodocentrodomundo.com.br/lei-rouanet-dos-sertanejos-festas-do-peao-sao-a-causa-do-apoio-de-cantores-a-bolsonaro/amp/…",2021-06-04T23:56:25.000Z
@monogamofobico,@Metropoles,"E olha que coisa, Gustavo Lima usou bastante a Lei Rouanet, diferente da Anitta rs 

https://google.com/amp/s/www.diariodocentrodomundo.com.br/lei-rouanet-dos-sertanejos-festas-do-peao-sao-a-causa-do-apoio-de-cantores-a-bolsonaro/amp/…",2021-06-04T23:56:25.000Z
@EdinaPe79392074,@DilmaDilmae,Chora mais..dependente da Rouanet...paspalha!!!,2021-06-04T23:53:36.000Z
@monogamofobico,@22_caveira,"Muitos me tratarem bem. A Anitta, no caso, nunca usou a Lei Rouanet. Outros já usaram, mas não é o caso dela. Isso é dado público. 

Mas o Paulo Gustavo é um exemplo de artista que ajudou muito com caridade, fez diversas doações em vida. Existem outros, é só pesquisar!",2021-06-04T23:51:45.000Z
@monogamofobico,@BolsonaroSP,"Muitos me tratarem bem. A Anitta, no caso, nunca usou a Lei Rouanet. Outros já usaram, mas não é o caso dela. Isso é dado público. 

Mas o Paulo Gustavo é um exemplo de artista que ajudou muito com caridade, fez diversas doações em vida. Existem outros, é só pesquisar!",2021-06-04T23:51:45.000Z
@monogamofobico,@Metropoles,"Muitos me tratarem bem. A Anitta, no caso, nunca usou a Lei Rouanet. Outros já usaram, mas não é o caso dela. Isso é dado público. 

Mas o Paulo Gustavo é um exemplo de artista que ajudou muito com caridade, fez diversas doações em vida. Existem outros, é só pesquisar!",2021-06-04T23:51:45.000Z
@Rudi18441,@canalgnt,*falando de lei Rouanet,2021-05-19T22:59:02.000Z
@Rudi18441,@CiroDoVigor,*falando de lei Rouanet,2021-05-19T22:59:02.000Z
@nelcarvalho,,"Eita saudade do mensalão, petrolão, copa, olimpíada, transposição do são chico, transnordestina, trem bala, obras em países aliados, lei rouanet para artistas petralhas, 10 bilhões para a globosta e outras roubalheiras do luladrão e sua quadrilha petralha",2021-05-19T22:17:51.000Z
@Cruzeir74910632,@cirogomes,Saudades da lei Rouanet né minha filha...??vai para página do seu político de instigação.,2021-05-19T22:00:41.000Z
@Cruzeir74910632,@mariabopp,Saudades da lei Rouanet né minha filha...??vai para página do seu político de instigação.,2021-05-19T22:00:41.000Z
@VPrimo123,@diablocabral,"Aparelhou a máquina pública, enriqueceu os empreiteiros, desviou bilhões da Petrobrás, nunca concluiu uma obra sempre as deixando no meio do caminho. Liberou verbas lei Rouanet desenfreada até para casamentos. Qr mais motivos?",2021-05-03T23:55:16.000Z
@elmiro_teixeira,@miriamleitao,TEM RAZÃO  ESPERTA  É  VOCÊ  QUE ACHA CERTO MAMAR NA TETA ESTATAL  DA LEI ROUANET...OU SEGUIR  O CRÁPULA  DO PAULO FREIRE  QUE ACABOU COM A EDUCAÇÃO  BRASILEIRA...UM IDIOTA  QUE NINGUÉM  FORA DO BRASIL RECONHECE...VAI LÁ  APOIAR LADRÕES CORRUPTOS CONDENADOS E MULTI INDICIADOS ...,2021-05-03T23:41:21.000Z
@elmiro_teixeira,@JornalOGlobo,TEM RAZÃO  ESPERTA  É  VOCÊ  QUE ACHA CERTO MAMAR NA TETA ESTATAL  DA LEI ROUANET...OU SEGUIR  O CRÁPULA  DO PAULO FREIRE  QUE ACABOU COM A EDUCAÇÃO  BRASILEIRA...UM IDIOTA  QUE NINGUÉM  FORA DO BRASIL RECONHECE...VAI LÁ  APOIAR LADRÕES CORRUPTOS CONDENADOS E MULTI INDICIADOS ...,2021-05-03T23:41:21.000Z
@elmiro_teixeira,@Mariade69435635,TEM RAZÃO  ESPERTA  É  VOCÊ  QUE ACHA CERTO MAMAR NA TETA ESTATAL  DA LEI ROUANET...OU SEGUIR  O CRÁPULA  DO PAULO FREIRE  QUE ACABOU COM A EDUCAÇÃO  BRASILEIRA...UM IDIOTA  QUE NINGUÉM  FORA DO BRASIL RECONHECE...VAI LÁ  APOIAR LADRÕES CORRUPTOS CONDENADOS E MULTI INDICIADOS ...,2021-05-03T23:41:21.000Z
@Gabrievin,@eaianx_,"Nossa, eu tmb",2021-05-03T23:35:47.000Z
@Gabrievin,@eaianx_,Não só amo como amo kkkkkkkkkkkkkkk,2021-04-17T23:32:56.000Z
@CalinaLuiz,@andreporci,"A Cultura do país não está em risco. Eventos Culturais no país, sim. Como esse da foto, sugerido pela Secretaria Especial da Cultura e que foi patrocinado pela Lei Rouanet. Sem a Lei, Museus, Exposições, Concertos e outros eventos terão dificuldades para serem produzidos.",2021-04-17T23:26:09.000Z
@gubolin_rogerio,@jairbolsonaro,"Pesquisa nos presídios, esquerdopatas e artistas da lei Rouanet",2021-04-17T23:18:10.000Z
@gubolin_rogerio,@poderdata_,"Pesquisa nos presídios, esquerdopatas e artistas da lei Rouanet",2021-04-17T23:18:10.000Z
@LizAnnergh,@veraholtzirreal,"Ah, que é isso? Só pq ele não tá sustentando ditaduras, não tem petrolão, mensalão, ROMBO no BNDES, na Caixa, Correios, etc... e principalmente, torneira aberta na Rouanet, vc acha q tá ruim?
Em 2026 tentem de novo, quem sabe...",2021-04-01T23:47:55.000Z
@Gabrievin,,Hj eu fiz uns exercícios top. Saúde né pai,2021-04-01T23:37:07.000Z
@maurovent,@TiagoSeiya01,Aí vai lá e xinga a lei Rouanet,2021-04-01T23:27:16.000Z
@maurovent,@tiagoseiya,Aí vai lá e xinga a lei Rouanet,2021-04-01T23:27:16.000Z
@LycurgoFelipe,@TeresaCristina,"Ta proibido chamar pseudo artista de mamador de teta do Governo????? Abstinência da Rouanet, chora mais que tá bonito",2021-03-16T23:58:26.000Z
@mc_capt_do_mato,@Rconstantino,Esse ai passa fome sem a lei Rouanet. Já vi que humoristas como ele precisam vender o corpo para conseguir sobreviver ou esperar que alguém faça um pix. Esse é o famoso que pega o dinheiro público e fica fazendo piada de todo mundo. Ri agora humorista burrão.,2021-03-16T23:57:15.000Z
@DadsDaughter777,,"Vocês sabem quem é André Porciuncula?

É um homem que está na linha de frente contra os mamadores da Lei Rouanet. Ele está fechando as torneira$!
 
Seu trabalho incomoda tanto a esquerda que ele vive sendo processado.

Vamos dar uma força pra esse guerreiro?

Sigam seu perfil! ",2021-03-16T23:54:11.000Z
@paulofz1,@cansadae,Levou muita grana da Rouanet?,2021-02-28T23:59:30.000Z
@paulofz1,@SergiusAugustus,Levou muita grana da Rouanet?,2021-02-28T23:59:30.000Z
@MarciaSAlmeida,@NEfb8SvIM2,"Cantora arrasa com paródia sobre Maria Flor e a Lei Rouanet: “O dinheiro da Rouanet, se ainda tens, não sei. Mas, se tiver, devolva-me” (veja o vídeo) https://jornaldacidadeonline.com.br/noticias/27405/nathalia-oliveira-arrasa-com-nova-parodia-sobre-maria-flor-e-lei-rouanet-o-dinheiro-da-rouanet-se-ainda-tens-nao-sei-mas-se-tiver-devolva-me…",2021-02-28T23:57:23.000Z
@StevensonProf,@rWTOHlI22S,"Cantora arrasa com paródia sobre Maria Flor e a Lei Rouanet: “O dinheiro da Rouanet, se ainda tens, não sei. Mas, se tiver, devolva-me” (veja o vídeo) https://jornaldacidadeonline.com.br/noticias/27405/nathalia-oliveira-arrasa-com-nova-parodia-sobre-maria-flor-e-lei-rouanet-o-dinheiro-da-rouanet-se-ainda-tens-nao-sei-mas-se-tiver-devolva-me…",2021-02-28T23:47:47.000Z
@DNoveleiro,@comentgioo,Agora o Fiuk vai reagir!,2021-02-12T23:58:54.000Z
@DNoveleiro,@tuitaagio,Agora o Fiuk vai reagir!,2021-02-12T23:58:54.000Z
@Gabrievin,@karnstan,"@karnstan
 já viu o filme???",2021-02-12T23:58:32.000Z
@BatmanMadrugada,@jairbolsonaro,"Apoiando 
@jairbolsonaro
 , seu pulha? Ele e a esquerda que ainda defende 
@LulaOficial
 e 
@ptbrasil
 ? Vocês são todos da mesma laia: só defende o Lula pq te dava dinheiro da Lei Rouanet pra fazer suas porcarias de ""arte"". Tu é tão bandido quanto ele.",2021-02-12T23:46:18.000Z
@BatmanMadrugada,@zehdeabreu,"Apoiando 
@jairbolsonaro
 , seu pulha? Ele e a esquerda que ainda defende 
@LulaOficial
 e 
@ptbrasil
 ? Vocês são todos da mesma laia: só defende o Lula pq te dava dinheiro da Lei Rouanet pra fazer suas porcarias de ""arte"". Tu é tão bandido quanto ele.",2021-02-12T23:46:18.000Z
@BatmanMadrugada,@LulaOficial,"Apoiando 
@jairbolsonaro
 , seu pulha? Ele e a esquerda que ainda defende 
@LulaOficial
 e 
@ptbrasil
 ? Vocês são todos da mesma laia: só defende o Lula pq te dava dinheiro da Lei Rouanet pra fazer suas porcarias de ""arte"". Tu é tão bandido quanto ele.",2021-02-12T23:46:18.000Z
@BatmanMadrugada,@ptbrasil,"Apoiando 
@jairbolsonaro
 , seu pulha? Ele e a esquerda que ainda defende 
@LulaOficial
 e 
@ptbrasil
 ? Vocês são todos da mesma laia: só defende o Lula pq te dava dinheiro da Lei Rouanet pra fazer suas porcarias de ""arte"". Tu é tão bandido quanto ele.",2021-02-12T23:46:18.000Z
@bimmerman2020,@poderosarey,Uiuiui,2021-01-27T23:55:49.000Z
